dateTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore
2021-03-03,1484.99000000,1655.09000000,1477.31000000,1567.90000000,5513.08006000,2021-03-03 23:59:59.999,8756588.14860620,5985,1499.70299000,2391151.33380900,0
2021-03-04,1567.79000000,1624.60000000,1502.68000000,1539.41000000,6154.40656000,2021-03-04 23:59:59.999,9603700.07458020,7099,1676.31499000,2615189.17270130,0
2021-03-05,1535.44000000,1549.53000000,1442.10000000,1527.89000000,10414.79175000,2021-03-05 23:59:59.999,15512651.60555730,8619,1767.93379000,2637922.75042830,0
2021-03-06,1529.36000000,1671.71000000,1514.50000000,1650.00000000,9629.42169000,2021-03-06 23:59:59.999,15158418.43597900,9369,1459.43089000,2322614.21818230,0
2021-03-07,1652.69000000,1734.64000000,1631.57000000,1728.27000000,8633.01598000,2021-03-07 23:59:59.999,14460808.54695530,7588,1097.96386000,1836872.27600450,0
2021-03-08,1730.05000000,1841.69000000,1665.94000000,1834.61000000,8470.97626000,2021-03-08 23:59:59.999,14930796.66959190,9782,2009.66307000,3505072.04223240,0
2021-03-09,1834.61000000,1870.82000000,1800.90000000,1870.82000000,13838.62044000,2021-03-09 23:59:59.999,25392215.53338870,11979,1153.12179000,2114927.63092660,0
2021-03-10,1871.68000000,1919.63000000,1744.86000000,1799.03000000,15643.87305000,2021-03-10 23:59:59.999,28447242.61800870,14282,2473.11934000,4502621.16224360,0
2021-03-11,1795.89000000,1865.00000000,1725.12000000,1826.07000000,7933.37631000,2021-03-11 23:59:59.999,14400262.14699480,6997,1821.81357000,3284450.23213940,0
2021-03-12,1826.87000000,1841.43000000,1721.01000000,1765.33000000,12321.56498000,2021-03-12 23:59:59.999,22081004.66559110,8122,2304.46934000,4112483.26766060,0
2021-03-13,1767.30000000,1949.41000000,1729.48000000,1921.42000000,4338.44135000,2021-03-13 23:59:59.999,8052722.31094840,6751,1943.81164000,3599717.54299310,0
2021-03-14,1921.39000000,1933.09000000,1836.96000000,1854.21000000,2622.01071000,2021-03-14 23:59:59.999,4937286.72655140,3387,1330.01205000,2501827.51509490,0
2021-03-15,1849.85000000,1890.68000000,1733.56000000,1794.00000000,4290.09446000,2021-03-15 23:59:59.999,7711666.05136450,5863,2186.31115000,3925241.47030370,0
2021-03-16,1793.94000000,1817.98000000,1712.68000000,1806.60000000,3866.30424000,2021-03-16 23:59:59.999,6865076.53801340,4979,2193.82852000,3895354.04283860,0
2021-03-17,1805.59000000,1838.67000000,1742.25000000,1822.88000000,3496.01226000,2021-03-17 23:59:59.999,6258259.11693740,4188,1623.17948000,2918090.27786790,0
2021-03-18,1825.00000000,1849.77000000,1759.83000000,1775.42000000,3580.38675000,2021-03-18 23:59:59.999,6470835.46827530,4391,1608.67344000,2906221.02566370,0
2021-03-19,1776.39000000,1839.68000000,1734.64000000,1808.62000000,2102.03920000,2021-03-19 23:59:59.999,3780451.50898640,3547,980.90260000,1765694.71608220,0
2021-03-20,1810.05000000,1868.63000000,1801.29000000,1802.94000000,1420.08634000,2021-03-20 23:59:59.999,2605459.81281430,3228,556.90070000,1022232.63012730,0
2021-03-21,1806.89000000,1816.85000000,1745.64000000,1781.59000000,1583.19886000,2021-03-21 23:59:59.999,2830414.06283150,2841,920.08720000,1646681.60257190,0
2021-03-22,1784.59000000,1807.25000000,1655.59000000,1682.97000000,2723.73052000,2021-03-22 23:59:59.999,4758934.31713040,4198,1547.87915000,2714415.39887350,0
2021-03-23,1680.81000000,1721.44000000,1652.17000000,1669.66000000,2121.15703000,2021-03-23 23:59:59.999,3580619.15647650,3532,919.68765000,1554493.80621380,0
2021-03-24,1671.13000000,1740.42000000,1543.73000000,1584.26000000,3333.51938000,2021-03-24 23:59:59.999,5498307.32667160,5774,1503.51395000,2487588.35864830,0
2021-03-25,1582.98000000,1622.63000000,1549.12000000,1589.14000000,2771.41195000,2021-03-25 23:59:59.999,4400284.12383280,5031,1322.88084000,2101528.11173740,0
2021-03-26,1589.63000000,1700.03000000,1589.63000000,1699.29000000,2654.60681000,2021-03-26 23:59:59.999,4346012.87059200,3694,1497.09113000,2449287.57360430,0
2021-03-27,1699.29000000,1732.92000000,1665.85000000,1713.45000000,1860.77438000,2021-03-27 23:59:59.999,3161008.90113080,3178,837.89772000,1424760.85954520,0
2021-03-28,1715.04000000,1725.03000000,1661.28000000,1689.09000000,1843.79618000,2021-03-28 23:59:59.999,3122038.21923000,2859,1122.14804000,1895618.50623350,0
2021-03-29,1686.32000000,1840.71000000,1678.10000000,1816.97000000,2803.39660000,2021-03-29 23:59:59.999,4978809.42641590,5327,1466.29470000,2603685.76405360,0
2021-03-30,1816.67000000,1859.03000000,1787.88000000,1840.84000000,2070.00086000,2021-03-30 23:59:59.999,3784944.82982340,4947,1071.85024000,1957574.44677580,0
2021-03-31,1840.98000000,1946.60000000,1771.09000000,1916.27000000,3372.65137000,2021-03-31 23:59:59.999,6289009.78981960,8643,1837.31349000,3427929.59720620,0
2021-04-01,1920.93000000,1984.58000000,1885.19000000,1967.55000000,4001.48604000,2021-04-01 23:59:59.999,7767022.98434190,9744,1670.73081000,3247225.37514900,0
2021-04-02,1967.64000000,2145.24000000,1948.82000000,2135.37000000,5598.31698000,2021-04-02 23:59:59.999,11373781.45833780,14339,2836.88482000,5763723.32341040,0
2021-04-03,2135.37000000,2138.79000000,2001.93000000,2010.35000000,6929.18576000,2021-04-03 23:59:59.999,14326535.12641970,15691,3604.86865000,7458053.96765500,0
2021-04-04,2008.70000000,2092.75000000,1976.47000000,2076.94000000,3627.79751000,2021-04-04 23:59:59.999,7410542.74449270,8645,1794.29768000,3670119.80153010,0
2021-04-05,2075.04000000,2132.46000000,2002.45000000,2108.11000000,3980.78079000,2021-04-05 23:59:59.999,8261553.30915230,10099,2016.79666000,4188099.85454530,0
2021-04-06,2108.71000000,2151.17000000,2046.07000000,2111.75000000,3899.70081000,2021-04-06 23:59:59.999,8223621.87701340,10716,1850.27283000,3905442.59619200,0
2021-04-07,2113.98000000,2129.08000000,1931.82000000,1964.80000000,5986.36911000,2021-04-07 23:59:59.999,12025886.90613830,13106,3093.72573000,6214231.59180270,0
2021-04-08,1963.61000000,2036.66000000,1948.32000000,2029.40000000,944.70905000,2021-04-08 23:59:59.999,1887552.58858540,2235,435.52492000,870443.31548320,0
